N         Time(s)           OB_avg          OB_max       OB_min
1660      0.00005144        14564.00        14564        14564           
1670      0.00005468        14664.00        14664        14664           
1680      0.00005472        14764.00        14764        14764           
1690      0.00005273        14864.00        14864        14864           
1700      0.00005173        14964.00        14964        14964           
1710      0.00005233        15064.00        15064        15064           
1720      0.00005154        15164.00        15164        15164           
1730      0.00005330        15264.00        15264        15264           
1740      0.00005431        15364.00        15364        15364           
1750      0.00006936        15464.00        15464        15464           
1760      0.00005653        15564.00        15564        15564           
1770      0.00005385        15664.00        15664        15664           
1780      0.00005151        15764.00        15764        15764           
1790      0.00006220        15864.00        15864        15864           
1800      0.00005770        15964.00        15964        15964           
1810      0.00005419        16064.00        16064        16064           
1820      0.00005513        16164.00        16164        16164           
1830      0.00006161        16264.00        16264        16264           
1840      0.00006039        16364.00        16364        16364           
1850      0.00005724        16464.00        16464        16464           
1860      0.00005412        16564.00        16564        16564           
1870      0.00005739        16664.00        16664        16664           
1880      0.00005511        16764.00        16764        16764           
1890      0.00005806        16864.00        16864        16864           
1900      0.00005474        16964.00        16964        16964           
1910      0.00005470        17064.00        17064        17064           
1920      0.00005815        17164.00        17164        17164           
1930      0.00005890        17264.00        17264        17264           
1940      0.00005782        17364.00        17364        17364           
1950      0.00005731        17464.00        17464        17464           
1960      0.00005724        17564.00        17564        17564           
1970      0.00006021        17664.00        17664        17664           
1980      0.00005908        17764.00        17764        17764           
1990      0.00006250        17864.00        17864        17864           
2000      0.00005933        17964.00        17964        17964           
2010      0.00005858        18064.00        18064        18064           
2020      0.00006125        18164.00        18164        18164           
2030      0.00006151        18264.00        18264        18264           
2040      0.00005926        18364.00        18364        18364           
2050      0.00005485        18467.00        18467        18467           
2060      0.00005875        18577.00        18577        18577           
2070      0.00006082        18687.00        18687        18687           
2080      0.00005817        18797.00        18797        18797           
2090      0.00006137        18907.00        18907        18907           
2100      0.00006155        19017.00        19017        19017           
2110      0.00006242        19127.00        19127        19127           
2120      0.00006577        19237.00        19237        19237           
2130      0.00006147        19347.00        19347        19347           
2140      0.00006075        19457.00        19457        19457           
2150      0.00006248        19567.00        19567        19567           
2160      0.00006389        19677.00        19677        19677           
2170      0.00006556        19787.00        19787        19787           
2180      0.00006478        19897.00        19897        19897           
2190      0.00006684        20007.00        20007        20007           
2200      0.00006652        20117.00        20117        20117           
2210      0.00007038        20227.00        20227        20227           
2220      0.00006737        20337.00        20337        20337           
2230      0.00007019        20447.00        20447        20447           
2240      0.00006872        20557.00        20557        20557           
2250      0.00007013        20667.00        20667        20667           
2260      0.00007041        20777.00        20777        20777           
2270      0.00006780        20887.00        20887        20887           
2280      0.00006990        20997.00        20997        20997           
2290      0.00007072        21107.00        21107        21107           
2300      0.00006613        21217.00        21217        21217           
2310      0.00007174        21327.00        21327        21327           
2320      0.00007356        21437.00        21437        21437           
2330      0.00007378        21547.00        21547        21547           
2340      0.00007506        21657.00        21657        21657           
2350      0.00007240        21767.00        21767        21767           
2360      0.00007704        21877.00        21877        21877           
2370      0.00007657        21987.00        21987        21987           
2380      0.00007460        22097.00        22097        22097           
2390      0.00007728        22207.00        22207        22207           
2400      0.00007571        22317.00        22317        22317           
2410      0.00008456        22427.00        22427        22427           
2420      0.00010437        22537.00        22537        22537           
2430      0.00008215        22647.00        22647        22647           
2440      0.00008136        22757.00        22757        22757           
2450      0.00007950        22867.00        22867        22867           
2460      0.00007916        22977.00        22977        22977           
2470      0.00007831        23087.00        23087        23087           
2480      0.00007866        23197.00        23197        23197           
2490      0.00007838        23307.00        23307        23307           
2500      0.00008071        23417.00        23417        23417           
2510      0.00008316        23527.00        23527        23527           
2520      0.00008182        23637.00        23637        23637           
2530      0.00008090        23747.00        23747        23747           
2540      0.00008434        23857.00        23857        23857           
2550      0.00008727        23967.00        23967        23967           
2560      0.00008300        24077.00        24077        24077           
2570      0.00008169        24187.00        24187        24187           
2580      0.00008364        24297.00        24297        24297           
2590      0.00008408        24407.00        24407        24407           
2600      0.00008471        24517.00        24517        24517           
2610      0.00008504        24627.00        24627        24627           
2620      0.00008567        24737.00        24737        24737           
2630      0.00008490        24847.00        24847        24847           
2640      0.00008525        24957.00        24957        24957           
2650      0.00008547        25067.00        25067        25067           
2660      0.00008629        25177.00        25177        25177           
2670      0.00008421        25287.00        25287        25287           
2680      0.00008681        25397.00        25397        25397           
2690      0.00008749        25507.00        25507        25507           
2700      0.00008854        25617.00        25617        25617           
2710      0.00008851        25727.00        25727        25727           
2720      0.00020677        25837.00        25837        25837           
2730      0.00008915        25947.00        25947        25947           
2740      0.00008590        26057.00        26057        26057           
2750      0.00008951        26167.00        26167        26167           
2760      0.00008891        26277.00        26277        26277           
2770      0.00009005        26387.00        26387        26387           
2780      0.00008946        26497.00        26497        26497           
2790      0.00009106        26607.00        26607        26607           
2800      0.00008845        26717.00        26717        26717           
2810      0.00009141        26827.00        26827        26827           
2820      0.00009304        26937.00        26937        26937           
2830      0.00009300        27047.00        27047        27047           
2840      0.00009359        27157.00        27157        27157           
2850      0.00009274        27267.00        27267        27267           
2860      0.00009472        27377.00        27377        27377           
2870      0.00009527        27487.00        27487        27487           
2880      0.00009439        27597.00        27597        27597           
2890      0.00009535        27707.00        27707        27707           
2900      0.00009714        27817.00        27817        27817           
2910      0.00009444        27927.00        27927        27927           
2920      0.00009622        28037.00        28037        28037           
2930      0.00009429        28147.00        28147        28147           
2940      0.00009748        28257.00        28257        28257           
2950      0.00009679        28367.00        28367        28367           
2960      0.00009756        28477.00        28477        28477           
2970      0.00010159        28587.00        28587        28587           
2980      0.00011616        28697.00        28697        28697           
2990      0.00010049        28807.00        28807        28807           
3000      0.00009968        28917.00        28917        28917           
3010      0.00010348        29027.00        29027        29027           
3020      0.00010186        29137.00        29137        29137           
3030      0.00010268        29247.00        29247        29247           
3040      0.00009686        29357.00        29357        29357           
3050      0.00009738        29467.00        29467        29467           
3060      0.00010046        29577.00        29577        29577           
3070      0.00010085        29687.00        29687        29687           
3080      0.00010145        29797.00        29797        29797           
3090      0.00010266        29907.00        29907        29907           
3100      0.00010200        30017.00        30017        30017           
3110      0.00010507        30127.00        30127        30127           
3120      0.00010289        30237.00        30237        30237           
3130      0.00010485        30347.00        30347        30347           
3140      0.00010487        30457.00        30457        30457           
3150      0.00010654        30567.00        30567        30567           
3160      0.00010417        30677.00        30677        30677           
3170      0.00010284        30787.00        30787        30787           
3180      0.00010382        30897.00        30897        30897           
3190      0.00010522        31007.00        31007        31007           
3200      0.00010403        31117.00        31117        31117           
3210      0.00010587        31227.00        31227        31227           
3220      0.00010614        31337.00        31337        31337           
3230      0.00010671        31447.00        31447        31447           
3240      0.00010603        31557.00        31557        31557           
3250      0.00010598        31667.00        31667        31667           
3260      0.00010533        31777.00        31777        31777           
3270      0.00010744        31887.00        31887        31887           
3280      0.00010519        31997.00        31997        31997           
3290      0.00010688        32107.00        32107        32107           
3300      0.00010506        32217.00        32217        32217           
3310      0.00010765        32327.00        32327        32327           
3320      0.00010753        32437.00        32437        32437           
3330      0.00010704        32547.00        32547        32547           
3340      0.00011015        32657.00        32657        32657           
3350      0.00010941        32767.00        32767        32767           
3360      0.00010930        32877.00        32877        32877           
3370      0.00011190        32987.00        32987        32987           
3380      0.00011124        33097.00        33097        33097           
3390      0.00010864        33207.00        33207        33207           
3400      0.00011147        33317.00        33317        33317           
3410      0.00011088        33427.00        33427        33427           
3420      0.00011055        33537.00        33537        33537           
3430      0.00011189        33647.00        33647        33647           
3440      0.00011020        33757.00        33757        33757           
3450      0.00011361        33867.00        33867        33867           
3460      0.00011679        33977.00        33977        33977           
3470      0.00011877        34087.00        34087        34087           
3480      0.00011612        34197.00        34197        34197           
3490      0.00011885        34307.00        34307        34307           
3500      0.00011213        34417.00        34417        34417           
3510      0.00011389        34527.00        34527        34527           
3520      0.00011181        34637.00        34637        34637           
3530      0.00011332        34747.00        34747        34747           
3540      0.00011403        34857.00        34857        34857           
3550      0.00011322        34967.00        34967        34967           
3560      0.00011601        35077.00        35077        35077           
3570      0.00011561        35187.00        35187        35187           
3580      0.00011678        35297.00        35297        35297           
3590      0.00011569        35407.00        35407        35407           
3600      0.00011615        35517.00        35517        35517           
3610      0.00011705        35627.00        35627        35627           
3620      0.00011711        35737.00        35737        35737           
3630      0.00011930        35847.00        35847        35847           
3640      0.00011879        35957.00        35957        35957           
3650      0.00011724        36067.00        36067        36067           
3660      0.00015224        36177.00        36177        36177           
3670      0.00011864        36287.00        36287        36287           
3680      0.00011718        36397.00        36397        36397           
