N         Time(s)           OB_avg          OB_max       OB_min
22000     0.00217581        354804.06       378023       342502          
22100     0.00219702        355930.03       374241       343145          
22200     0.00221383        357221.14       393567       344986          
22300     0.00219157        360508.36       385185       346355          
22400     0.00231611        361233.00       389160       348178          
22500     0.00232943        363438.58       387862       349349          
22600     0.00232574        364675.28       401337       349159          
22700     0.00224744        366476.56       397151       353735          
22800     0.00230572        367805.33       392305       355727          
22900     0.00226121        371152.17       404387       355432          
23000     0.00226898        372766.08       400331       360315          
23100     0.00234065        374223.10       398815       362175          
23200     0.00236583        375822.17       404480       363685          
23300     0.00235935        376516.76       402008       364672          
23400     0.00240171        378753.02       403257       367626          
23500     0.00239749        380181.86       407698       368065          
23600     0.00240757        383510.96       418744       369582          
23700     0.00242795        384445.12       408445       366833          
23800     0.00246387        386079.48       416780       371832          
23900     0.00250789        387402.74       417607       375884          
24000     0.00248878        390672.83       413607       377369          
24100     0.00244867        391844.03       416315       378857          
24200     0.00247935        393036.31       425853       378824          
24300     0.00249656        395179.79       420102       380755          
24400     0.00248532        396615.22       436170       381447          
24500     0.00252683        399122.47       426449       385028          
24600     0.00252763        400717.81       422261       385893          
24700     0.00255917        401935.08       432269       387009          
24800     0.00250928        404264.53       433423       389264          
24900     0.00256411        406182.76       439009       390744          
25000     0.00258027        408857.29       436659       390281          
25100     0.00259478        410518.28       429922       394328          
25200     0.00250617        411020.30       441790       392788          
25300     0.00254755        412740.81       441214       398188          
25400     0.00253058        415516.57       439248       399869          
25500     0.00257717        416850.87       440904       402062          
25600     0.00262160        419264.88       456487       403061          
25700     0.00258920        419058.29       444321       405408          
25800     0.00257540        422679.58       454840       408746          
25900     0.00267144        425104.54       458328       407018          
26000     0.00264405        424163.91       452030       411562          
26100     0.00268079        426920.68       460409       413061          
26200     0.00271371        430789.10       473299       413386          
26300     0.00267459        430763.78       461203       414183          
26400     0.00269777        432294.26       455561       419329          
26500     0.00267566        433360.41       454656       419455          
26600     0.00275323        437920.42       464543       420136          
26700     0.00289900        439812.51       485269       422175          
26800     0.00276338        441788.14       481317       425788          
26900     0.00290614        443251.38       492325       424529          
27000     0.00291943        444240.46       483668       428623          
27100     0.00287448        446435.72       479266       428828          
27200     0.00295088        446367.58       468765       432076          
27300     0.00289699        449648.66       477977       434932          
27400     0.00285102        453587.30       489194       436716          
27500     0.00285764        452750.06       484662       436632          
27600     0.00286883        455308.28       502016       439981          
27700     0.00285183        457120.15       493785       441319          
27800     0.00283583        459095.88       491377       443656          
27900     0.00296705        460579.08       502369       443247          
28000     0.00345585        462402.92       512018       442656          
28100     0.00308552        464580.29       511686       448884          
28200     0.00287424        466486.42       500052       448674          
28300     0.00317742        468414.93       502374       452396          
28400     0.00303647        468837.52       501356       453273          
28500     0.00310212        470808.18       494379       455319          
28600     0.00311663        474233.22       514672       455501          
28700     0.00306890        475298.53       505253       458450          
28800     0.00303876        476859.80       511954       456964          
28900     0.00309599        479412.19       509060       460735          
29000     0.00316944        481070.04       512688       466560          
29100     0.00303639        484821.96       542519       465458          
29200     0.00306623        483516.25       517376       465363          
29300     0.00310706        484471.12       519410       467910          
29400     0.00306881        489376.13       532451       470054          
29500     0.00315201        490331.05       537131       470003          
29600     0.00310059        491476.17       533490       471497          
29700     0.00312801        492819.12       525014       473799          
29800     0.00315283        495777.97       534148       474856          
29900     0.00332057        497822.76       552491       479684          
30000     0.00315765        499080.80       537330       478428          
